gene_id,gene_name,J_910,J_909,J_905,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000106820.3,D5Ertd605e,51,54,24,42,34,26,27.34571267492452,0.10119895855743374,0.17524314414494788,0.1891717429311011,0.4991855661372903,NS
ENSMUSG00000024846.7,Cst6,244,175,358,230,213,196,317.2627671162005,0.1049809298201104,0.17199213401865243,0.18931562872075003,0.4993162789485461,NS
ENSMUSG00000027676.12,Ccdc39,35.999,36,61.001,67,63,80,54.9500729207584,-0.10283191620131123,0.17386479448863734,0.18928264484477839,0.4993162789485461,NS
ENSMUSG00000039257.12,Vstm2b,33,23,35,25,55,73,35.7981143730007,-0.09114543232515478,0.18264854656536417,0.18941638636823882,0.49948462188154225,NS
ENSMUSG00000034292.14,Traf3ip1,265,316,324,414,347.001,459,326.2396078604786,-0.12375798871913184,0.1401765546206502,0.1894775082788557,0.4995484014564373,NS
ENSMUSG00000066682.12,Pilrb2,101.385,121.999,79,120.001,85.23,48,87.02540144436654,0.10890095364196199,0.16820927221342172,0.1896007312662109,0.49977585078454545,NS
ENSMUSG00000001436.16,Slc19a1,158,185,192.001,158,179,124,141.6271176873998,0.11485337801968137,0.16126150516564963,0.189993679005924,0.5003282505899397,NS
ENSMUSG00000026828.12,Galnt5,12,60,42,97,58,43,39.17390209126651,-0.08777061938809785,0.18477418641684537,0.19009560857101274,0.5003282505899397,NS
ENSMUSG00000029530.17,Ccr9,23,37.001,41,80,72,44,33.75130902124894,-0.07619241927855969,0.19173652224322266,0.18988700524018332,0.5003282505899397,NS
ENSMUSG00000030720.17,Cln3,614,916,616,703.999,710.001,628.999,579.25183310147,0.12275837482127049,0.12660768366734168,0.19010623880086508,0.5003282505899397,NS
ENSMUSG00000040459.12,Arglu1,3016.001,3323.999,3167,3890,3793.999,4260,3411.083443414825,-0.11479386168233405,0.10683091909635943,0.19001648130798787,0.5003282505899397,NS
ENSMUSG00000050088.10,1600012H06Rik,1406,1749,1509,2002,1846,2047.001,1555.7951500054426,-0.11723807462706119,0.11130685152272649,0.18988892278784208,0.5003282505899397,NS
ENSMUSG00000050530.15,Fam171a1,604,660.999,553,903,713,802,683.8425535408036,-0.12377094086420182,0.13361636908625604,0.18995153467403034,0.5003282505899397,NS
ENSMUSG00000053929.19,Zftraf1,555.912,578.909,645.651,585.603,587.055,496.654,568.2806555998991,0.1237296197218461,0.13851590667685462,0.19007126738635677,0.5003282505899397,NS
ENSMUSG00000022263.11,Trio,1858,2570.999,1940.001,2905.999,2395,2625,2088.413012410843,-0.11153853830670363,0.10159135620527245,0.19017989088423634,0.5003336814041063,NS
ENSMUSG00000038481.14,Cdk19,1687.999,2120,1593,2731,2017,2234.001,1723.8172471658222,-0.12125810007290534,0.12115458160174003,0.19018228880580482,0.5003336814041063,NS
ENSMUSG00000020015.11,Cdk17,999,1257,987.001,1437,1380,1349,1135.8134322702924,-0.12100380102850491,0.12054427905733787,0.190371763924694,0.5006949140454307,NS
ENSMUSG00000121374.1,ENSMUSG00000121374,50,48.197,75.614,78.079,65.728,117.285,86.74107213106267,-0.1101672809996148,0.16667407197416212,0.1903936371856303,0.5006949140454307,NS
ENSMUSG00000015749.13,Anp32e,3649.001,5717.999,3985,6072,5702.001,5174,4411.501651758921,-0.11928579762257244,0.11614509354457737,0.1905697590893136,0.5008940058127737,NS
ENSMUSG00000020413.12,Hus1,313,456,337,589,427,415.001,366.09393634220277,-0.12123559494997031,0.12144758511929536,0.19060797231842663,0.5008940058127737,NS
ENSMUSG00000030156.6,Cd69,95,136,39,119,169,138,99.70207917324856,-0.09807559552980626,0.1774101630008916,0.19060804921451824,0.5008940058127737,NS
ENSMUSG00000032609.13,Klhdc8b,295.999,178,154.001,161.001,156.999,185,201.46386036184234,0.10196964627894127,0.17428841727502128,0.1906174822860145,0.5008940058127737,NS
ENSMUSG00000020692.15,Nle1,216,190.001,167,176,200,119,175.13537370851404,0.11427093817230934,0.16178604979260963,0.19065808355844893,0.5009033760932443,NS
ENSMUSG00000049091.8,Sephs2,1445,1553,1275,1469,1401,1269,1416.07394205663,0.1216322196420498,0.12284131839936172,0.19071581447253597,0.5009577375686636,NS
ENSMUSG00000029761.17,Cald1,4359,5406.999,4050,5563,5373.001,6705.001,4733.734387893601,-0.12078491132273388,0.12024388290497187,0.19079809499169273,0.5009714618329046,NS
ENSMUSG00000032320.8,Rcn2,3744.001,3762.999,2902,3104,3392,3445,3369.00726877875,0.12266129856363842,0.12703597466989744,0.19077786863066187,0.5009714618329046,NS
ENSMUSG00000084786.10,Ubl5,2616.001,2378.001,2082.999,2234.001,2372.001,2385.999,2568.651544851216,0.11704313957650163,0.11141654322969678,0.1908321605444085,0.5009714618329046,NS
ENSMUSG00000087260.6,Lamtor5,2502,2551,2161,2796,2395,2206,2444.711973928873,0.10299846488090866,0.09010996713434596,0.19090316240829666,0.5010605999557952,NS
ENSMUSG00000025159.9,Mms19,1111.001,1190.999,816,1181.001,1029,867.999,877.4975303066909,0.11811664390176822,0.11375690466730222,0.19101750284532226,0.5010806723784936,NS
ENSMUSG00000028772.20,Zcchc17,1011,1082,1182,1676,1266,1244,1180.6356934950643,-0.11630635993475888,0.11009052869326168,0.19106045034990068,0.5010806723784936,NS
ENSMUSG00000034194.19,R3hcc1,626,494,484,552.001,490,523,524.9987617007591,0.12139182343184478,0.12237514187580181,0.19108669693432737,0.5010806723784936,NS
ENSMUSG00000044447.6,Dock5,652,856,866,981,916,1693,769.5131416591116,-0.10633754261255257,0.17030112528122118,0.1911331008355378,0.5010806723784936,NS
ENSMUSG00000049670.10,Morn4,132,171,141,173,141,101,123.00300161000995,0.12330916155346872,0.14006878035169065,0.19110182676583917,0.5010806723784936,NS
ENSMUSG00000074088.7,Snrnp40,857,1018,657,804,862,743,734.056821799627,0.12277422376705033,0.12811502677621156,0.19112440525230295,0.5010806723784936,NS
ENSMUSG00000073008.12,Gpr174,31,21,27,40,33,51,27.79896228044812,-0.10319249909436623,0.17311945367074652,0.19119183659627773,0.5011375174350109,NS
ENSMUSG00000002372.10,Ranbp3,1496,1732,1403,1673,1521.999,1323,1339.1737986281896,0.1203590402671989,0.11961879165838905,0.19156110932334042,0.5019353916004669,NS
ENSMUSG00000020463.16,Ppp4r3b,2470,3563.999,2854,4408,3382.999,3998,2940.2532451722213,-0.12337119929463648,0.1349883736611379,0.19157266680950732,0.5019353916004669,NS
ENSMUSG00000068290.12,Ddrgk1,2115.001,2026,2053,2086,1892.001,2156,2202.880026160195,0.11706629961995055,0.11187729254694799,0.19160757314848137,0.5019353916004669,NS
ENSMUSG00000007646.14,Rad51c,48,83,55,50,64,41.001,44.69024535960064,0.11078984248649092,0.1655944327668641,0.19175730342586075,0.5020359134407214,NS
ENSMUSG00000021144.15,Mta1,952,1024.001,919,1082.001,910,875.001,852.989543094713,0.11758002747842825,0.11300974049740703,0.19172603828211726,0.5020359134407214,NS
ENSMUSG00000030528.13,Blm,64,126,80,136,137,108,79.21203478492632,-0.11758574678614642,0.15649229337985787,0.19169737670390147,0.5020359134407214,NS
ENSMUSG00000028744.16,Slc66a1,246,333,176,253.999,241,199,202.07312636986902,0.12286195437985836,0.14198911746831533,0.19181033111641715,0.5020775553221486,NS
ENSMUSG00000049184.7,Purg,164,130,154,187,201,231,189.57981267173204,-0.12152719441278267,0.14761890916738984,0.1918894951606473,0.5021875816655872,NS
ENSMUSG00000002588.14,Pon1,135,60,97,51,42,102,108.02274717237081,0.07757171724608179,0.1906450570232053,0.19209776593294894,0.5024409754869724,NS
ENSMUSG00000005057.14,Sh2b2,228.999,318,320,261,260,188,227.4643054763158,0.10561663116711657,0.170737171439694,0.1920822242023016,0.5024409754869724,NS
ENSMUSG00000026809.16,Spaca9,30,46,34,46,19,16,27.225261735226173,0.08778502567035101,0.18443009600468305,0.19204239430042708,0.5024409754869724,NS
ENSMUSG00000031879.15,Ciao2b,455.001,524.999,610,581,507.999,443,517.6398569503974,0.1224880336081129,0.12861753238722096,0.19247214430061935,0.5033228444829615,NS
ENSMUSG00000078901.10,Zfp1009,626,712.111,819.891,1063.6,743.254,1157.919,793.4689543970555,-0.12190130411758916,0.14564767216016644,0.19255912530892874,0.5034529614929947,NS
ENSMUSG00000000223.14,Drp2,146,244,145,364.001,258,164,209.32060226308096,-0.1132589370168885,0.1623751565158349,0.1926789874809197,0.5035910011487356,NS
ENSMUSG00000025724.13,Sec11a,2140.001,2689.998,2143,2246.999,2338,2429,2152.6102145351824,0.1067429280876425,0.0955482922342115,0.19268639045801897,0.5035910011487356,NS
ENSMUSG00000047910.7,Pcdhb16,151,114,135,187,139,247,141.44185128971907,-0.11708407720143599,0.15681175067913591,0.19282378016144383,0.5038527099465857,NS
ENSMUSG00000039033.12,Tasp1,540.001,404.001,402,433,410,450,406.5077424614037,0.12248664972786007,0.1295128925470981,0.19299616009624881,0.5042057302108877,NS
ENSMUSG00000029463.6,Fam216a,260,266,251,234,252,265,232.85806583918912,0.12099537564148598,0.12286721731450453,0.19306291799857692,0.5042827280669666,NS
ENSMUSG00000036873.14,2410004B18Rik,877,825.001,894,853,807,814,912.6551778425195,0.12277987705074056,0.13249008842800233,0.19319979518178956,0.5045428132523082,NS
ENSMUSG00000002104.12,Rapsn,302,282,287.999,350,231.001,140,269.36731265121495,0.10336993549804169,0.17244881657752695,0.1934145441581557,0.5045676727040328,NS
ENSMUSG00000007989.8,Fzd3,77,90,84,117,101,143,92.13293725353662,-0.1150553761732434,0.15965530557566798,0.193496534147137,0.5045676727040328,NS
ENSMUSG00000017716.16,Birc5,604,1133,376,465,792,222,381.00277597518647,0.08607266722474423,0.18533139162959258,0.1932787634519403,0.5045676727040328,NS
ENSMUSG00000031314.20,Taf1,1310,1755.999,1693,2070,1805,2291,1600.242622598781,-0.12157694016043372,0.12554430861693128,0.1935077647553285,0.5045676727040328,NS
ENSMUSG00000041958.11,Pigs,1168,1501,1181,1474,1357,1041,1058.2699270789547,0.11064125376502196,0.10145335259646451,0.19340651051477079,0.5045676727040328,NS
ENSMUSG00000053040.14,Aph1c,1676.504,2048.499,1844.939,1955.019,1518.504,1663.262,1538.031393329428,0.12206860955007444,0.1440559306445591,0.1932906526050548,0.5045676727040328,NS
ENSMUSG00000054582.5,Pabpc1l,37,40,24,26,34,20,27.115315226292235,0.10080483898270196,0.1746250105000849,0.1934826446521573,0.5045676727040328,NS
ENSMUSG00000066036.15,Ubr4,1770,2767.001,2775,4052.001,2791.001,2805.999,2345.0646107439015,-0.12232585584025528,0.12927356314454433,0.19344371899701263,0.5045676727040328,NS
ENSMUSG00000030745.10,Il21r,257,373,122,195,270,135,165.71159258045083,0.10407587850067636,0.17175290990514486,0.1936978967775365,0.5048687712307152,NS
ENSMUSG00000069744.8,Psmb3,3044.999,3713.992,3277,3612.999,3459.999,3044.999,3297.3657132454327,0.10898750245595594,0.09906327916885527,0.19366432134243888,0.5048687712307152,NS
ENSMUSG00000038886.11,Man2a2,2429.001,2851.001,2929,4545.001,3437.001,3375.998,3166.0617715188564,-0.12134720879506705,0.14642589775925258,0.19379673846587103,0.5050290727843749,NS
ENSMUSG00000035206.11,Sppl2b,364.999,432,361,385,362,358.999,338.6210001036914,0.12214852649258681,0.12891826320898578,0.19387961602084025,0.5051477184900528,NS
ENSMUSG00000021699.18,Pde4d,157,404,679.001,1002.999,571,588,548.6023939165941,-0.08848000618785612,0.1836457226291873,0.19392813625458308,0.5051768187294369,NS
ENSMUSG00000032042.12,Srpr,4723.994,5589.996,5464,8231.995,6398.98,6195.99,5589.7219487415405,-0.12212214675226672,0.12921042760553123,0.19414467607293312,0.5053515673376482,NS
ENSMUSG00000033216.10,Eefsec,215,227,186,217,209,178,178.54779826939605,0.1217943695974536,0.12728201085014376,0.19408894430837764,0.5053515673376482,NS
ENSMUSG00000040225.16,Prrc2c,2680.001,4273.996,3268.999,4891,3886.999,4414.999,3227.6153467384484,-0.1211216780882092,0.12432093547489875,0.19406318672140513,0.5053515673376482,NS
ENSMUSG00000040563.14,Plppr2,124,120,92,104,90,89,91.93674943743878,0.10946137413526197,0.16634581931487516,0.1941431366223331,0.5053515673376482,NS
ENSMUSG00000029550.12,Sppl3,1713,1754.958,1489,1728,1670,1640,1533.3229995393067,0.10499206662671615,0.09371084127086725,0.19432828744538144,0.5055879944158339,NS
ENSMUSG00000040618.8,Pck2,905.002,1139.999,698.998,1010.999,965,605.001,742.9228092222531,0.12260643178407624,0.1362739552877001,0.19434765123607545,0.5055879944158339,NS
ENSMUSG00000050315.15,Synpo2,4499,4491,7334,10024,8015,5774,7705.8947124095885,-0.11626786085231502,0.1574734661174952,0.1943224861089165,0.5055879944158339,NS
ENSMUSG00000026553.18,Copa,4085.999,6832.001,5104.001,7931,6149,6456,5087.3138753523735,-0.11982145183309816,0.1203161351194579,0.19443457063704603,0.5057168399742399,NS
ENSMUSG00000037443.14,Cep85,539,678,701.999,1077,768.999,707,704.6577875209474,-0.12229670592720715,0.1313255280183485,0.19453470056047364,0.5058799894405703,NS
ENSMUSG00000039768.17,Dnajc11,1030,1346.001,1175.999,1652.001,1480.001,1324,1199.3261269852499,-0.1124534264473476,0.10487607231645796,0.19468766219911912,0.5060166410800866,NS
ENSMUSG00000071648.5,Rom1,230,242,182,208,205,146,259.09214578922115,0.11165792016887607,0.16367580924601843,0.19469948984700708,0.5060166410800866,NS
ENSMUSG00000099398.2,Ms4a14,479,646,568,718,704,922,592.5746168389301,-0.11912833716584073,0.15193103212259423,0.19464776821169813,0.5060166410800866,NS
ENSMUSG00000057835.8,Zfp119a,178.213,227.345,201.253,311,224.391,245.501,213.4668631093852,-0.11927456320593542,0.11902257236375437,0.19478390739401047,0.5061387795396718,NS
ENSMUSG00000048644.9,Ctxn1,84,59,21,34,31,53,36.302047983218706,0.08687287652915208,0.18455128090087308,0.19483725385738154,0.506180149523835,NS
ENSMUSG00000027811.10,4930579G24Rik,159,274,192,191,219,147,148.6945868170327,0.11934188087287169,0.15117381923431994,0.19505932937405712,0.5064966396877771,NS
ENSMUSG00000030421.10,Uri1,1392,1328,1258,1969,1471.999,1515.999,1346.8624463872281,-0.1051587887230205,0.09417415421693985,0.1950903676325664,0.5064966396877771,NS
ENSMUSG00000042429.10,Adora1,105,142,213,23,103,65,171.52301297201547,0.04685728347633318,0.20290779417791394,0.19510887192409013,0.5064966396877771,NS
ENSMUSG00000097666.4,A330094K24Rik,28,21,26,44,40,35,33.34528101818611,-0.10087180025244134,0.17423242415380466,0.19502126394127242,0.5064966396877771,NS
ENSMUSG00000035305.6,Ror1,315,371,525,320,316,440,341.1839959455263,0.11807693376987795,0.15384624847650866,0.19517114522848092,0.5065610706611408,NS
ENSMUSG00000004939.8,Nmrk2,2903,2545,4009,3536,2674,1200,4336.848475683544,0.09345404556224934,0.179956976616355,0.19522187868596444,0.5065955313176649,NS
ENSMUSG00000067847.14,Romo1,1933,1425,1392,1072,1663,1440,1958.8375588263339,0.11667158040541534,0.15636629248978975,0.19529233375969549,0.506681146000361,NS
ENSMUSG00000039361.12,Picalm,8625,12440,10502.001,12066.998,12659.001,16391.001,10558.401527463178,-0.12215148620529427,0.13236062841296653,0.19542616647001473,0.5069311280220462,NS
ENSMUSG00000025083.19,Afap1l2,190,183,177,348,219,215,223.50714239157136,-0.11865497539034167,0.15246075690576957,0.195497593867561,0.5070191672212392,NS
ENSMUSG00000021411.17,Pxdc1,247,260,348.999,235,282,258,299.2275368936024,0.11981022672993971,0.14955282912478926,0.19568389614674636,0.5073378092382436,NS
ENSMUSG00000029518.16,Rab35,1803,1980,1985,2181,1910,1806,1715.1441980441575,0.10393274755937025,0.0927419492746161,0.1957266300434005,0.5073378092382436,NS
ENSMUSG00000045576.17,St7l,654.998,731,702.999,998.999,724,883,740.8545667624811,-0.10808865160162288,0.09848511666575313,0.19573298991535343,0.5073378092382436,NS
ENSMUSG00000094483.3,Purb,3871,6400,4581,7250,6464,6563,4800.869576179297,-0.12039389314956943,0.14775872704290346,0.1958024406082141,0.5074205804227048,NS
ENSMUSG00000021456.9,Fbp2,567,613,1002,1389,1049,963,1108.8461253784355,-0.10457309952935573,0.17075326192804452,0.19595463943659014,0.5077177199961459,NS
ENSMUSG00000052833.10,Sae1,2446,3371.999,2318,2902.999,2854,2321,2411.4178953244955,0.11299174700114324,0.10637908353314744,0.19603750768375558,0.5078351448808264,NS
ENSMUSG00000006050.13,Sra1,1949,1964.999,1890.001,2046.999,1949.999,1869.999,1898.5844001282583,0.1087389344561153,0.0996693950945535,0.19636104643793278,0.5078950378797171,NS
ENSMUSG00000020482.5,Ccdc117,928,1234,1447,1635,1341,1914,1374.533460095876,-0.1214616179806271,0.14316318194881766,0.1961098592435058,0.5078950378797171,NS
ENSMUSG00000022371.18,Col14a1,7558,6617,6164,10411.999,8143.999,8730,7227.403962491572,-0.12208091025386086,0.13537843225483864,0.19623134538307135,0.5078950378797171,NS
ENSMUSG00000026638.16,Irf6,11,11,30,54,37,15,27.556402198464294,-0.07222852904174769,0.19296465084129225,0.19632355021261644,0.5078950378797171,NS
ENSMUSG00000027111.17,Itga6,1716,4573,1971,4836.987,4321,3123.001,2563.65749774948,-0.10629279071486995,0.16903144570017153,0.19626077069317088,0.5078950378797171,NS
ENSMUSG00000030862.14,Cpxm2,4210,1738,2102,2257.999,1682.001,2242,2807.901558873686,0.09142830209975601,0.18120553076778664,0.19630143482296591,0.5078950378797171,NS
ENSMUSG00000061731.10,Ext1,1585,2051.001,1930.001,2214.001,2116,3369,1830.7333022121193,-0.11847126317690576,0.15237627554090555,0.19630847267966034,0.5078950378797171,NS
ENSMUSG00000072872.4,Rybp,1151,1416,1118,1566,1391,1654,1215.6099258176637,-0.11317554264776736,0.10683867868014672,0.19634473283114096,0.5078950378797171,NS
ENSMUSG00000042111.10,Ccdc115,1467,1654,1240,1499,1510,1358,1316.2485766913103,0.11054549843372305,0.10252189228194547,0.19654604894093441,0.5082763502726841,NS
ENSMUSG00000006315.10,Tmem147,2171,1828.001,2224.999,2029,1899.001,1614,2236.36311713225,0.1159988587018514,0.15686253814715112,0.1966832633251564,0.5083416634979361,NS
ENSMUSG00000014859.10,E2f4,811,961,894,1029,827,591,763.2526001274479,0.1199655476621603,0.1483749402530248,0.19662783438712886,0.5083416634979361,NS
ENSMUSG00000018500.3,Adora2b,142,251,158,188,172,132,144.8213887819154,0.11874548368769275,0.151526251992571,0.196684061004414,0.5083416634979361,NS
ENSMUSG00000014550.15,Rbsn,689,1089,991.999,1401,1092.001,1114,916.5768866188486,-0.12086872799350941,0.12634854276028418,0.1967645728085935,0.5084511239601426,NS
ENSMUSG00000026750.7,Psmb7,4240,4991,5473,7646,5869,5845,5694.786411694746,-0.12114114716967618,0.12775342741662082,0.19680602413687456,0.5084511239601426,NS
ENSMUSG00000037533.21,Rapgef6,2305.999,2474,2837.001,3887,2769,3930,2631.803940543766,-0.11966917465667032,0.1490376725654297,0.19687499370721193,0.5084511239601426,NS
ENSMUSG00000073775.5,Kti12,592,639,620,631,602,474,606.254896067701,0.12076219893864505,0.14540660489425977,0.19687678640881823,0.5084511239601426,NS
ENSMUSG00000041849.8,Card6,224,274,258,401,258,327,265.3272691233559,-0.12037584038909742,0.12446164888053927,0.1969398301715126,0.5085168390740182,NS
ENSMUSG00000001240.14,Ramp2,821.579,431,647.076,620.084,439.155,584.491,722.1473126281928,0.10993215659484877,0.16498268458560075,0.1969812294849681,0.5085266518007623,NS
ENSMUSG00000035352.4,Ccl12,409,541,90,84,369,61,236.22013241047335,0.05579587209827164,0.20014226200692925,0.19719365265763683,0.508977891640179,NS
ENSMUSG00000031256.12,Cstf2,646.999,969.001,758,1055.999,978,1030,808.150811424466,-0.12056045093241889,0.1255880190607746,0.19727177258916023,0.509082374407249,NS
ENSMUSG00000027313.4,Chac1,292,358,386,225,213,316,305.59455507718883,0.08768396029708006,0.1835945913148713,0.1973199468364649,0.5091095537892384,NS
